,Restaurant Name,Url,Rating,Votes,Address,Source,Zip,check,new_zip
803,Rush Hour Smoothies Inc,http://www.tripadvisor.in/Restaurant_Review-g34438-d4193412-Reviews-Rush_Hour_Smoothies_Inc-Miami_Florida.html,,,"16051 S Dixie Hwy, Apt S, Miami, FL 33157",TripAdvisor,33157,True,33157
804,Rotelli,http://www.tripadvisor.in/Restaurant_Review-g34438-d3924224-Reviews-Rotelli-Miami_Florida.html,"1,019 of 3,600",5.0,"11401 NW 12th Street E-500, Miami, FL 33172",TripAdvisor,33172,True,33172
805,Tropics Thai,http://www.tripadvisor.in/Restaurant_Review-g34438-d4334706-Reviews-Tropics_Thai-Miami_Florida.html,,,"48 E Flagler St, Miami, FL 33131",TripAdvisor,33131,True,33131
806,Jose O Cocina W Ileana,http://www.tripadvisor.in/Restaurant_Review-g34438-d4182377-Reviews-Jose_O_Cocina_W_Ileana-Miami_Florida.html,,,"743 NW 33rd Ave, Miami, FL 33125",TripAdvisor,33125,True,33125
807,Latin Restaurant,http://www.tripadvisor.in/Restaurant_Review-g34438-d4508679-Reviews-Latin_Restaurant-Miami_Florida.html,,,"10720 W Flagler St, Miami, FL 33174",TripAdvisor,33174,True,33174
808,Rubies Soulfood Restaurant,http://www.tripadvisor.in/Restaurant_Review-g34438-d4206095-Reviews-Rubies_Soulfood_Restaurant-Miami_Florida.html,,,"17640 Homestead Ave, Miami, FL 33157",TripAdvisor,33157,True,33157
809,Black Angus Steakhouse,http://www.tripadvisor.in/Restaurant_Review-g34438-d4182363-Reviews-Black_Angus_Steakhouse-Miami_Florida.html,,,"7199 SW 117th Ave, Miami, FL 33183",TripAdvisor,33183,True,33183
810,Nueva San Salvador,http://www.tripadvisor.in/Restaurant_Review-g34438-d4196502-Reviews-Nueva_San_Salvador-Miami_Florida.html,,,"1147 NW 22nd Ave, Miami, FL 33125-2738",TripAdvisor,-2738,False,33125
811,Crepe Maker,http://www.tripadvisor.in/Restaurant_Review-g34438-d4562548-Reviews-Crepe_Maker-Miami_Florida.html,"910 of 3,600",1.0,"401 Biscayne Blvd, Miami, FL 33132",TripAdvisor,33132,True,33132
812,Mamma Caruso's Pizzeria,http://www.tripadvisor.in/Restaurant_Review-g34438-d3972468-Reviews-Mamma_Caruso_s_Pizzeria-Miami_Florida.html,"1,644 of 3,600",2.0,"2905 NE 2nd Ave, Miami, FL 33137",TripAdvisor,33137,True,33137
813,Deli Lane,http://www.tripadvisor.in/Restaurant_Review-g34438-d4193507-Reviews-Deli_Lane-Miami_Florida.html,"680 of 3,600",6.0,"921 Brickell Ave, Miami, FL 33131",TripAdvisor,33131,True,33131
814,Gyroville,http://www.tripadvisor.in/Restaurant_Review-g34438-d5014216-Reviews-Gyroville-Miami_Florida.html,"596 of 3,600",3.0,"8841 SW 107th Ave, Miami, FL 33176-1411",TripAdvisor,-1411,False,33176
815,The Root Cellar,http://www.tripadvisor.in/Restaurant_Review-g34438-d5423147-Reviews-The_Root_Cellar-Miami_Florida.html,,,"415 NE 2nd Ave, Miami, FL 33132",TripAdvisor,33132,True,33132
816,Hungry Hippos Hoagies,http://www.tripadvisor.in/Restaurant_Review-g34438-d4182106-Reviews-Hungry_Hippos_Hoagies-Miami_Florida.html,,,"40 NE 1st Avenue, Miami, FL 33033",TripAdvisor,33033,True,33033
817,La Palma Restaurant in the Gables,http://www.tripadvisor.in/Restaurant_Review-g34438-d4201295-Reviews-La_Palma_Restaurant_in_the_Gables-Miami_Florida.html,"1,313 of 3,600",1.0,"116 Alhambra Cir, Ste 140, Miami, FL 33134-4538",TripAdvisor,-4538,False,33134
818,Francisco's Cafe and Services,http://www.tripadvisor.in/Restaurant_Review-g34438-d4194034-Reviews-Francisco_s_Cafe_and_Services-Miami_Florida.html,,,"2711 SW 137th Ave, Miami, FL 33175",TripAdvisor,33175,True,33175
819,Moe's Southwest Grill,http://www.tripadvisor.in/Restaurant_Review-g34438-d4192718-Reviews-Moe_s_Southwest_Grill-Miami_Florida.html,"1,220 of 3,600",2.0,"8746 Mills Drive, Miami, FL 33183",TripAdvisor,33183,True,33183
820,Domino's Pizza,http://www.tripadvisor.in/Restaurant_Review-g34438-d4828681-Reviews-Domino_s_Pizza-Miami_Florida.html,,,"7309 SW 107th Ave, Miami, FL 33173",TripAdvisor,33173,True,33173
821,Compesino Restaurante,http://www.tripadvisor.in/Restaurant_Review-g34438-d4196496-Reviews-Compesino_Restaurante-Miami_Florida.html,,,"2001 NW 36th St, Miami, FL 33142",TripAdvisor,33142,True,33142
822,J-C Chinese Restaurant Inc,http://www.tripadvisor.in/Restaurant_Review-g34438-d4192838-Reviews-J_C_Chinese_Restaurant_Inc-Miami_Florida.html,"1,623 of 3,600",1.0,"9528 SW 160th St, Miami, FL 33157",TripAdvisor,33157,True,33157
823,World Famous Mr.Boneless,http://www.tripadvisor.in/Restaurant_Review-g34438-d5212437-Reviews-World_Famous_Mr_Boneless-Miami_Florida.html,,,"79 St. N.W. 18 Ave, Miami, FL 33147",TripAdvisor,33147,True,33147
824,Pizza Bar Downtown,http://www.tripadvisor.in/Restaurant_Review-g34438-d2514805-Reviews-Pizza_Bar_Downtown-Miami_Florida.html,"1,448 of 3,600",1.0,"228 Southeast 1st Street, Miami, FL 33131",TripAdvisor,33131,True,33131
825,Wendy's,http://www.tripadvisor.in/Restaurant_Review-g34438-d4207895-Reviews-Wendy_s-Miami_Florida.html,"1,333 of 3,600",1.0,"1350 Miller Dr, Rm 132, Miami, FL 33146",TripAdvisor,33146,True,33146
826,Tabu Bistro,http://www.tripadvisor.in/Restaurant_Review-g34438-d5100557-Reviews-Tabu_Bistro-Miami_Florida.html,,,"1062 Brickell Ave, Miami, FL 33131",TripAdvisor,33131,True,33131
827,Norman Brothers Produce,http://www.tripadvisor.in/Restaurant_Review-g34438-d495802-Reviews-Norman_Brothers_Produce-Miami_Florida.html,"104 of 3,600",16.0,"7621 SW 87th Ave., Miami, FL 33173",TripAdvisor,33173,True,33173
828,Little Caesars,http://www.tripadvisor.in/Restaurant_Review-g34438-d4182308-Reviews-Little_Caesars-Miami_Florida.html,,,"19975 NW 2nd Avenue Dairy Xing, # Ivest, Miami, FL 33169",TripAdvisor,33169,True,33169
829,Domino's Pizza,http://www.tripadvisor.in/Restaurant_Review-g34438-d4182070-Reviews-Domino_s_Pizza-Miami_Florida.html,,,"11930 SW 8th St, Miami, FL 33184",TripAdvisor,33184,True,33184
830,El Palacio De Los Jugos,http://www.tripadvisor.in/Restaurant_Review-g34438-d445706-Reviews-El_Palacio_De_Los_Jugos-Miami_Florida.html,"87 of 3,600",124.0,"5721 W Flagler Street, Miami, FL 33144-3433",TripAdvisor,-3433,False,33144
831,Roma Bakery,http://www.tripadvisor.in/Restaurant_Review-g34438-d4560301-Reviews-Roma_Bakery-Miami_Florida.html,"1,651 of 3,600",1.0,"4897 SW 8th St, Miami, FL 33134",TripAdvisor,33134,True,33134
832,Starbucks,http://www.tripadvisor.in/Restaurant_Review-g34438-d4292336-Reviews-Starbucks-Miami_Florida.html,,,"901 South Miami Avenue, Mary Brickell Village 106, Miami, FL 33130",TripAdvisor,33130,True,33130
833,Bite Gastrotruck,http://www.tripadvisor.in/Restaurant_Review-g34438-d4811318-Reviews-Bite_Gastrotruck-Miami_Florida.html,,,"Miami Shores, Miami, FL 33138",TripAdvisor,33138,True,33138
834,Prana Health Food Vegetarian,http://www.tripadvisor.in/Restaurant_Review-g34438-d4478150-Reviews-Prana_Health_Food_Vegetarian-Miami_Florida.html,,,"7293 NW 36th St, Miami, FL 33166",TripAdvisor,33166,True,33166
835,The Back of The Road Sports Grill,http://www.tripadvisor.in/Restaurant_Review-g34438-d4192747-Reviews-The_Back_of_The_Road_Sports_Grill-Miami_Florida.html,"1,014 of 3,600",2.0,"15420 SW 136th St, Miami, FL 33196-2669",TripAdvisor,-2669,False,33196
836,Yuka Deli Restaurant,http://www.tripadvisor.in/Restaurant_Review-g34438-d4310362-Reviews-Yuka_Deli_Restaurant-Miami_Florida.html,"1,197 of 3,600",1.0,"5899 NW 36th Street, Miami, FL",TripAdvisor,"i, FL",False,
837,McDonald's,http://www.tripadvisor.in/Restaurant_Review-g34438-d4562593-Reviews-McDonald_s-Miami_Florida.html,"1,367 of 3,600",1.0,"3747 NW 7th St, Miami, FL 33126",TripAdvisor,33126,True,33126
838,El Maranon Restaurante,http://www.tripadvisor.in/Restaurant_Review-g34438-d4508504-Reviews-El_Maranon_Restaurante-Miami_Florida.html,,,"2045 NW 7th Street, Miami, FL 33125",TripAdvisor,33125,True,33125
839,Tasty Choices,http://www.tripadvisor.in/Restaurant_Review-g34438-d4193387-Reviews-Tasty_Choices-Miami_Florida.html,,,"215 N Miami Ave, Miami, FL 33128-1827",TripAdvisor,-1827,False,33128
840,ThreeFortyFive,http://www.tripadvisor.in/Restaurant_Review-g34438-d2649945-Reviews-ThreeFortyFive-Miami_Florida.html,,,"255 Byscane Blvd Way, JW Marriott, Miami, FL",TripAdvisor,"i, FL",False,
841,Lotus House Chinese Food,http://www.tripadvisor.in/Restaurant_Review-g34438-d4192809-Reviews-Lotus_House_Chinese_Food-Miami_Florida.html,,,"9061 SW 107th Ave, Miami, FL 33176",TripAdvisor,33176,True,33176
842,La Paisana Restaurant,http://www.tripadvisor.in/Restaurant_Review-g34438-d4211892-Reviews-La_Paisana_Restaurant-Miami_Florida.html,"862 of 3,600",1.0,"200 NW 8th Ave, Miami, FL 33128",TripAdvisor,33128,True,33128
843,Asado Xpress,http://www.tripadvisor.in/Restaurant_Review-g34438-d4182347-Reviews-Asado_Xpress-Miami_Florida.html,,,"13327 SW 42nd St, Miami, FL 33175",TripAdvisor,33175,True,33175
844,Jamon Iberico Pata Negra,http://www.tripadvisor.in/Restaurant_Review-g34438-d3185349-Reviews-Jamon_Iberico_Pata_Negra-Miami_Florida.html,"3 of 3,600",49.0,"10 SW South River Dr., Miami, FL 33130",TripAdvisor,33130,True,33130
845,Pei Wei Asian Diner,http://www.tripadvisor.in/Restaurant_Review-g34438-d5109031-Reviews-Pei_Wei_Asian_Diner-Miami_Florida.html,"1,186 of 3,600",2.0,"2283 SW 37th Ave, Miami, FL 33145-3009",TripAdvisor,-3009,False,33145
846,Miami Grill Catering LLC,http://www.tripadvisor.in/Restaurant_Review-g34438-d2264628-Reviews-Miami_Grill_Catering_LLC-Miami_Florida.html,"1,401 of 3,600",1.0,"2350 W 84 St, Bay 8, Miami, FL 33016",TripAdvisor,33016,True,33016
847,Baru Urbano,http://www.tripadvisor.in/Restaurant_Review-g34438-d1978464-Reviews-Baru_Urbano-Miami_Florida.html,"710 of 3,600",55.0,"1001 S. Miami Avenue, Miami, FL 33130",TripAdvisor,33130,True,33130
848,Nrgize Lifestyle Cafe,http://www.tripadvisor.in/Restaurant_Review-g34438-d5099530-Reviews-Nrgize_Lifestyle_Cafe-Miami_Florida.html,,,"8555 SW 124th Ave, Miami, FL 33183-4600",TripAdvisor,-4600,False,33183
849,Momi Ramen,http://www.tripadvisor.in/Restaurant_Review-g34438-d4041109-Reviews-Momi_Ramen-Miami_Florida.html,"743 of 3,600",16.0,"5 SW 11th Street, Miami, FL",TripAdvisor,"i, FL",False,
850,Subway,http://www.tripadvisor.in/Restaurant_Review-g34438-d4182202-Reviews-Subway-Miami_Florida.html,,,"16219 SW 88th St, Miami, FL 33196",TripAdvisor,33196,True,33196
851,University Restaurant & Patio,http://www.tripadvisor.in/Restaurant_Review-g34438-d3421420-Reviews-University_Restaurant_Patio-Miami_Florida.html,"982 of 3,600",11.0,"1050 NW 14th St, Miami, FL 33136",TripAdvisor,33136,True,33136
852,Island Restaurant,http://www.tripadvisor.in/Restaurant_Review-g34438-d1045337-Reviews-Island_Restaurant-Miami_Florida.html,"1,599 of 3,600",3.0,"10201 Hammocks Blvd # 143, Miami, FL 33196",TripAdvisor,33196,True,33196
853,Aponte Family,http://www.tripadvisor.in/Restaurant_Review-g34438-d4182225-Reviews-Aponte_Family-Miami_Florida.html,,,"7100 Bird Rd, Miami, FL 33155-3760",TripAdvisor,-3760,False,33155
854,Archie's Gourmet Pizza,http://www.tripadvisor.in/Restaurant_Review-g34438-d4207928-Reviews-Archie_s_Gourmet_Pizza-Miami_Florida.html,"1,639 of 3,600",1.0,"18841 Biscayne Blvd, Miami, FL 33180",TripAdvisor,33180,True,33180
855,Subway,http://www.tripadvisor.in/Restaurant_Review-g34438-d4182394-Reviews-Subway-Miami_Florida.html,"869 of 3,600",1.0,"600 Brickell Ave, Miami, FL 33131",TripAdvisor,33131,True,33131
856,Original Junie's Restaurant,http://www.tripadvisor.in/Restaurant_Review-g34438-d924105-Reviews-Original_Junie_s_Restaurant-Miami_Florida.html,"1,532 of 3,600",1.0,"18400 NW 2nd Ave Ste 11, Miami, FL 33169",TripAdvisor,33169,True,33169
857,Subway,http://www.tripadvisor.in/Restaurant_Review-g34438-d4182390-Reviews-Subway-Miami_Florida.html,,,"234 NE 3rd St, Miami, FL 33132",TripAdvisor,33132,True,33132
858,Wine Vault,http://www.tripadvisor.in/Restaurant_Review-g34438-d4915414-Reviews-Wine_Vault-Miami_Florida.html,,,"3201 N Miami Ave, Miami, FL 33127-3521",TripAdvisor,-3521,False,33127
859,Mr Pao Queijo,http://www.tripadvisor.in/Restaurant_Review-g34438-d4925925-Reviews-Mr_Pao_Queijo-Miami_Florida.html,,,"11401 NW 12th St, Miami, FL 33172-6904",TripAdvisor,-6904,False,33172
860,Blackbrick Chinese,http://www.tripadvisor.in/Restaurant_Review-g34438-d4919541-Reviews-Blackbrick_Chinese-Miami_Florida.html,"250 of 3,600",7.0,"3451 NE 1st Avenue, Miami, FL 33137",TripAdvisor,33137,True,33137
861,Bulldog BBQ,http://www.tripadvisor.in/Restaurant_Review-g34438-d1473081-Reviews-Bulldog_BBQ-Miami_Florida.html,"800 of 3,600",48.0,"15400 Biscayne Blvd, Miami, FL 33160",TripAdvisor,33160,True,33160
862,Pocho's Express,http://www.tripadvisor.in/Restaurant_Review-g34438-d4782519-Reviews-Pocho_s_Express-Miami_Florida.html,"1,108 of 3,600",1.0,"427 SW 8th St 33130, Miami, FL 33130",TripAdvisor,33130,True,33130
863,Panda Wok,http://www.tripadvisor.in/Restaurant_Review-g34438-d4370565-Reviews-Panda_Wok-Miami_Florida.html,"834 of 3,600",1.0,"11980 SW 8th St, Ste 5, Miami, FL 33184",TripAdvisor,33184,True,33184
864,Seaman Cafe,http://www.tripadvisor.in/Restaurant_Review-g34438-d4194069-Reviews-Seaman_Cafe-Miami_Florida.html,"1,492 of 3,600",1.0,"1180 S America Way, Miami, FL 33132",TripAdvisor,33132,True,33132
865,CakesbyJohnGerard,http://www.tripadvisor.in/Restaurant_Review-g34438-d5222929-Reviews-CakesbyJohnGerard-Miami_Florida.html,,,"14735 N Spur Dr., Miami, FL 33151",TripAdvisor,33151,True,33151
866,Ruson Japanese Steak House,http://www.tripadvisor.in/Restaurant_Review-g34438-d804368-Reviews-Ruson_Japanese_Steak_House-Miami_Florida.html,"723 of 3,600",11.0,"13856 SW 88TH St, Miami, FL 33186-1304",TripAdvisor,-1304,False,33186
867,Kork Wine and Cheese Bar,http://www.tripadvisor.in/Restaurant_Review-g34438-d3610423-Reviews-Kork_Wine_and_Cheese_Bar-Miami_Florida.html,"1,677 of 3,600",3.0,"2 S Miami Ave, Miami, FL 33130",TripAdvisor,33130,True,33130
868,Ja-Neens Jamaican Cuisine,http://www.tripadvisor.in/Restaurant_Review-g34438-d4197612-Reviews-Ja_Neens_Jamaican_Cuisine-Miami_Florida.html,,,"1272 NW 119th St, Miami, FL 33167-3232",TripAdvisor,-3232,False,33167
869,Denny's,http://www.tripadvisor.in/Restaurant_Review-g34438-d466665-Reviews-Denny_s-Miami_Florida.html,"1,051 of 3,600",42.0,"3600 Biscayne Blvd, Miami, FL 33137-3735",TripAdvisor,-3735,False,33137
870,Pasapoga Cuban Cusine,http://www.tripadvisor.in/Restaurant_Review-g34438-d2705451-Reviews-Pasapoga_Cuban_Cusine-Miami_Florida.html,"927 of 3,600",5.0,"15725 SW 72nd Street, Miami, FL",TripAdvisor,"i, FL",False,
871,Muscle Beach Lemonade,http://www.tripadvisor.in/Restaurant_Review-g34438-d917463-Reviews-Muscle_Beach_Lemonade-Miami_Florida.html,"1,265 of 3,600",1.0,"1455 107, Miami, FL 33172",TripAdvisor,33172,True,33172
872,Dat stake,http://www.tripadvisor.in/Restaurant_Review-g34438-d5220704-Reviews-Dat_stake-Miami_Florida.html,,,"69 Sixtyninth Street, Miami, FL 11696",TripAdvisor,11696,True,11696
873,La Esquina De La Fama,http://www.tripadvisor.in/Restaurant_Review-g34438-d5960281-Reviews-La_Esquina_De_La_Fama-Miami_Florida.html,"1,680 of 3,600",7.0,"1388 SW 8th St., Miami, FL",TripAdvisor,"i, FL",False,
874,Richard Bakery and Restaurant,http://www.tripadvisor.in/Restaurant_Review-g34438-d4192836-Reviews-Richard_Bakery_and_Restaurant-Miami_Florida.html,,,"16732 NE 6th Ave, Miami, FL 33162-2410",TripAdvisor,-2410,False,33162
875,"The Knife, Steak House",http://www.tripadvisor.in/Restaurant_Review-g34438-d950426-Reviews-The_Knife_Steak_House-Miami_Florida.html,"281 of 3,600",84.0,"3444 Main Highway Coconut Grove, Miami, FL 33133",TripAdvisor,33133,True,33133
876,"La Gitana Tapas Y Tintos
- CLOSED",http://www.tripadvisor.in/Restaurant_Review-g34438-d911063-Reviews-La_Gitana_Tapas_Y_Tintos-Miami_Florida.html,,1.0,"2976 SW 8th St, Miami, FL 33135",TripAdvisor,33135,True,33135
877,Leo's Pizza,http://www.tripadvisor.in/Restaurant_Review-g34438-d4204385-Reviews-Leo_s_Pizza-Miami_Florida.html,,,"6720 Coral Way, Miami, FL 33155",TripAdvisor,33155,True,33155
878,El Rinconcito El Chele Restaurant,http://www.tripadvisor.in/Restaurant_Review-g34438-d4193443-Reviews-El_Rinconcito_El_Chele_Restaurant-Miami_Florida.html,"1,724 of 3,600",1.0,"3791 Bird Rd, Miami, FL 33146",TripAdvisor,33146,True,33146
879,Cheese Course,http://www.tripadvisor.in/Restaurant_Review-g34438-d6523093-Reviews-Cheese_Course-Miami_Florida.html,,,"19575 Biscayne Blvd, Miami, FL 33180-2325",TripAdvisor,-2325,False,33180
880,Little Havana Pizza House,http://www.tripadvisor.in/Restaurant_Review-g34438-d5014842-Reviews-Little_Havana_Pizza_House-Miami_Florida.html,"946 of 3,600",1.0,"541 SW 12th Ave, Miami, FL 33130-2413",TripAdvisor,-2413,False,33130
881,Starbucks,http://www.tripadvisor.in/Restaurant_Review-g34438-d4730696-Reviews-Starbucks-Miami_Florida.html,"309 of 3,600",13.0,"4250 NW 20th, Bldg 2074, Miami, FL 33126",TripAdvisor,33126,True,33126
882,Mao Fast Food,http://www.tripadvisor.in/Restaurant_Review-g34438-d4192765-Reviews-Mao_Fast_Food-Miami_Florida.html,,,"8438 Bird Rd, Miami, FL 33155",TripAdvisor,33155,True,33155
883,Corner Bakery Cafe,http://www.tripadvisor.in/Restaurant_Review-g34438-d6540556-Reviews-Corner_Bakery_Cafe-Miami_Florida.html,"1,329 of 3,600",1.0,"8405 Mills Drive, Miami, FL 33183",TripAdvisor,33183,True,33183
884,Fritanga Erica,http://www.tripadvisor.in/Restaurant_Review-g34438-d4182330-Reviews-Fritanga_Erica-Miami_Florida.html,,,"1950 SW 8th St, Miami, FL 33135-3316",TripAdvisor,-3316,False,33135
885,Silver Spoon Take-Out Jamaica Restaurant,http://www.tripadvisor.in/Restaurant_Review-g34438-d4193989-Reviews-Silver_Spoon_Take_Out_Jamaica_Restaurant-Miami_Florida.html,,,"18334 Homestead Ave, Miami, FL 33157-5534",TripAdvisor,-5534,False,33157
886,Rock Fish Grill,http://www.tripadvisor.in/Restaurant_Review-g34438-d2589491-Reviews-Rock_Fish_Grill-Miami_Florida.html,"542 of 3,600",13.0,"12042 Kendall Drive, Miami, FL 33186",TripAdvisor,33186,True,33186
887,International Food,http://www.tripadvisor.in/Restaurant_Review-g34438-d4182413-Reviews-International_Food-Miami_Florida.html,,,"14145 SW 142nd Ave, Miami, FL 33186",TripAdvisor,33186,True,33186
888,Salad Creations,http://www.tripadvisor.in/Restaurant_Review-g34438-d5481619-Reviews-Salad_Creations-Miami_Florida.html,,,"900 S Miami Ave, Ste 128, Miami, FL 33130",TripAdvisor,33130,True,33130
889,La Nonna Italian Restaurant,http://www.tripadvisor.in/Restaurant_Review-g34438-d2442511-Reviews-La_Nonna_Italian_Restaurant-Miami_Florida.html,"705 of 3,600",6.0,"117 SW 107th Ave, Miami, FL 33174-1417",TripAdvisor,-1417,False,33174
890,Cipriano's Deli,http://www.tripadvisor.in/Restaurant_Review-g34438-d4193971-Reviews-Cipriano_s_Deli-Miami_Florida.html,"885 of 3,600",2.0,"17579 S Dixie Hwy, Miami, FL 33157",TripAdvisor,33157,True,33157
891,La Gran Parada Dominicana,http://www.tripadvisor.in/Restaurant_Review-g34438-d4207550-Reviews-La_Gran_Parada_Dominicana-Miami_Florida.html,,,"7503 NW 32 Ave, Miami, FL 33147",TripAdvisor,33147,True,33147
892,Bar Louie,http://www.tripadvisor.in/Restaurant_Review-g34438-d3634385-Reviews-Bar_Louie-Miami_Florida.html,"1,340 of 3,600",16.0,"3201 N Miami Ave #106, Miami, FL",TripAdvisor,"i, FL",False,
893,Mesazul at Doral Golf Resort and Spa,http://www.tripadvisor.in/Restaurant_Review-g34438-d3346069-Reviews-Mesazul_at_Doral_Golf_Resort_and_Spa-Miami_Florida.html,"590 of 3,600",23.0,"4400 N.W. 87th Avenue, Miami, FL",TripAdvisor,"i, FL",False,
894,Fuji Hana Kendall,http://www.tripadvisor.in/Restaurant_Review-g34438-d6537051-Reviews-Fuji_Hana_Kendall-Miami_Florida.html,,,"11768 Sw 88th St, Miami, FL 33186-2102",TripAdvisor,-2102,False,33186
895,Miami Subs Grill,http://www.tripadvisor.in/Restaurant_Review-g34438-d4182013-Reviews-Miami_Subs_Grill-Miami_Florida.html,,,"869 SW 107th Ave, Miami, FL 33174",TripAdvisor,33174,True,33174
896,Burger King,http://www.tripadvisor.in/Restaurant_Review-g34438-d4182346-Reviews-Burger_King-Miami_Florida.html,,,"730 NW 36th St, Miami, FL 33127",TripAdvisor,33127,True,33127
897,Hurricane Grill & Wings,http://www.tripadvisor.in/Restaurant_Review-g34438-d3419531-Reviews-Hurricane_Grill_Wings-Miami_Florida.html,"1,213 of 3,600",7.0,"14211 SW 42nd St, Miami, FL 33175",TripAdvisor,33175,True,33175
898,Five Guys,http://www.tripadvisor.in/Restaurant_Review-g34438-d1416598-Reviews-Five_Guys-Miami_Florida.html,"14 of 3,600",213.0,"3401 N Miami Ave, Miami, FL 33127",TripAdvisor,33127,True,33127
899,Starlite Diner,http://www.tripadvisor.in/Restaurant_Review-g34438-d467004-Reviews-Starlite_Diner-Miami_Florida.html,"1,779 of 3,600",13.0,"8695 SW 124TH Ave, Miami, FL 33183-4603",TripAdvisor,-4603,False,33183
900,Burger King,http://www.tripadvisor.in/Restaurant_Review-g34438-d4182066-Reviews-Burger_King-Miami_Florida.html,,,"7955 W Flagler St, Miami, FL 33144",TripAdvisor,33144,True,33144
901,Shaker's Conch House,http://www.tripadvisor.in/Restaurant_Review-g34438-d4202998-Reviews-Shaker_s_Conch_House-Miami_Florida.html,,,"10149 NW 22nd Ave, Miami, FL 33147",TripAdvisor,33147,True,33147
902,Barracuda Raw Bar & Grill,http://www.tripadvisor.in/Restaurant_Review-g34438-d836343-Reviews-Barracuda_Raw_Bar_Grill-Miami_Florida.html,"1,585 of 3,600",5.0,"3035 Fuller St, Miami, FL 33133-5819",TripAdvisor,-5819,False,33133
903,Kreyol La Cafe,http://www.tripadvisor.in/Restaurant_Review-g34438-d4847173-Reviews-Kreyol_La_Cafe-Miami_Florida.html,,,"12325 N.E 6 Ave, Miami, FL 33161",TripAdvisor,33161,True,33161
