Restaurant Name,Url,Rating,Votes,Address,Source,Zip,check,new_zip
Mr Pao Queijo,http://www.tripadvisor.in/Restaurant_Review-g34438-d4925925-Reviews-Mr_Pao_Queijo-Miami_Florida.html,,,"11401 NW 12th St, Miami, FL 33172-6904",TripAdvisor,-6904,FALSE,33172
Blackbrick Chinese,http://www.tripadvisor.in/Restaurant_Review-g34438-d4919541-Reviews-Blackbrick_Chinese-Miami_Florida.html,"250 of 3,600",7,"3451 NE 1st Avenue, Miami, FL 33137",TripAdvisor,33137,TRUE,33137
Bulldog BBQ,http://www.tripadvisor.in/Restaurant_Review-g34438-d1473081-Reviews-Bulldog_BBQ-Miami_Florida.html,"800 of 3,600",48,"15400 Biscayne Blvd, Miami, FL 33160",TripAdvisor,33160,TRUE,33160
Pocho's Express,http://www.tripadvisor.in/Restaurant_Review-g34438-d4782519-Reviews-Pocho_s_Express-Miami_Florida.html,"1,108 of 3,600",1,"427 SW 8th St 33130, Miami, FL 33130",TripAdvisor,33130,TRUE,33130
Panda Wok,http://www.tripadvisor.in/Restaurant_Review-g34438-d4370565-Reviews-Panda_Wok-Miami_Florida.html,"834 of 3,600",1,"11980 SW 8th St, Ste 5, Miami, FL 33184",TripAdvisor,33184,TRUE,33184
Seaman Cafe,http://www.tripadvisor.in/Restaurant_Review-g34438-d4194069-Reviews-Seaman_Cafe-Miami_Florida.html,"1,492 of 3,600",1,"1180 S America Way, Miami, FL 33132",TripAdvisor,33132,TRUE,33132
CakesbyJohnGerard,http://www.tripadvisor.in/Restaurant_Review-g34438-d5222929-Reviews-CakesbyJohnGerard-Miami_Florida.html,,,"14735 N Spur Dr., Miami, FL 33151",TripAdvisor,33151,TRUE,33151
Ruson Japanese Steak House,http://www.tripadvisor.in/Restaurant_Review-g34438-d804368-Reviews-Ruson_Japanese_Steak_House-Miami_Florida.html,"723 of 3,600",11,"13856 SW 88TH St, Miami, FL 33186-1304",TripAdvisor,-1304,FALSE,33186
Kork Wine and Cheese Bar,http://www.tripadvisor.in/Restaurant_Review-g34438-d3610423-Reviews-Kork_Wine_and_Cheese_Bar-Miami_Florida.html,"1,677 of 3,600",3,"2 S Miami Ave, Miami, FL 33130",TripAdvisor,33130,TRUE,33130
Ja-Neens Jamaican Cuisine,http://www.tripadvisor.in/Restaurant_Review-g34438-d4197612-Reviews-Ja_Neens_Jamaican_Cuisine-Miami_Florida.html,,,"1272 NW 119th St, Miami, FL 33167-3232",TripAdvisor,-3232,FALSE,33167
Denny's,http://www.tripadvisor.in/Restaurant_Review-g34438-d466665-Reviews-Denny_s-Miami_Florida.html,"1,051 of 3,600",42,"3600 Biscayne Blvd, Miami, FL 33137-3735",TripAdvisor,-3735,FALSE,33137
Pasapoga Cuban Cusine,http://www.tripadvisor.in/Restaurant_Review-g34438-d2705451-Reviews-Pasapoga_Cuban_Cusine-Miami_Florida.html,"927 of 3,600",5,"15725 SW 72nd Street, Miami, FL",TripAdvisor,"i, FL",FALSE,
Muscle Beach Lemonade,http://www.tripadvisor.in/Restaurant_Review-g34438-d917463-Reviews-Muscle_Beach_Lemonade-Miami_Florida.html,"1,265 of 3,600",1,"1455 107, Miami, FL 33172",TripAdvisor,33172,TRUE,33172
Dat stake,http://www.tripadvisor.in/Restaurant_Review-g34438-d5220704-Reviews-Dat_stake-Miami_Florida.html,,,"69 Sixtyninth Street, Miami, FL 11696",TripAdvisor,11696,TRUE,11696
La Esquina De La Fama,http://www.tripadvisor.in/Restaurant_Review-g34438-d5960281-Reviews-La_Esquina_De_La_Fama-Miami_Florida.html,"1,680 of 3,600",7,"1388 SW 8th St., Miami, FL",TripAdvisor,"i, FL",FALSE,
Richard Bakery and Restaurant,http://www.tripadvisor.in/Restaurant_Review-g34438-d4192836-Reviews-Richard_Bakery_and_Restaurant-Miami_Florida.html,,,"16732 NE 6th Ave, Miami, FL 33162-2410",TripAdvisor,-2410,FALSE,33162
"The Knife, Steak House",http://www.tripadvisor.in/Restaurant_Review-g34438-d950426-Reviews-The_Knife_Steak_House-Miami_Florida.html,"281 of 3,600",84,"3444 Main Highway Coconut Grove, Miami, FL 33133",TripAdvisor,33133,TRUE,33133
"La Gitana Tapas Y Tintos
- CLOSED",http://www.tripadvisor.in/Restaurant_Review-g34438-d911063-Reviews-La_,,,,,,,
,1,"2976 SW 8th St, Miami, FL 33135",TripAdvisor,33135,TRUE,33135,,
Leo's Pizza,http://www.tripadvisor.in/Restaurant_Review-g34438-d4204385-Reviews-Leo_s_Pizza-Miami_Florida.html,,,"6720 Coral Way, Miami, FL 33155",TripAdvisor,33155,TRUE,33155
El Rinconcito El Chele Restaurant,http://www.tripadvisor.in/Restaurant_Review-g34438-d4193443-Reviews-El_Rinconcito_El_Chele_Restaurant-Miami_Florida.html,"1,724 of 3,600",1,"3791 Bird Rd, Miami, FL 33146",TripAdvisor,33146,TRUE,33146
Cheese Course,http://www.tripadvisor.in/Restaurant_Review-g34438-d6523093-Reviews-Cheese_Course-Miami_Florida.html,,,"19575 Biscayne Blvd, Miami, FL 33180-2325",TripAdvisor,-2325,FALSE,33180
Little Havana Pizza House,http://www.tripadvisor.in/Restaurant_Review-g34438-d5014842-Reviews-Little_Havana_Pizza_House-Miami_Florida.html,"946 of 3,600",1,"541 SW 12th Ave, Miami, FL 33130-2413",TripAdvisor,-2413,FALSE,33130
Starbucks,http://www.tripadvisor.in/Restaurant_Review-g34438-d4730696-Reviews-Starbucks-Miami_Florida.html,"309 of 3,600",13,"4250 NW 20th, Bldg 2074, Miami, FL 33126",TripAdvisor,33126,TRUE,33126
Mao Fast Food,http://www.tripadvisor.in/Restaurant_Review-g34438-d4192765-Reviews-Mao_Fast_Food-Miami_Florida.html,,,"8438 Bird Rd, Miami, FL 33155",TripAdvisor,33155,TRUE,33155
Corner Bakery Cafe,http://www.tripadvisor.in/Restaurant_Review-g34438-d6540556-Reviews-Corner_Bakery_Cafe-Miami_Florida.html,"1,329 of 3,600",1,"8405 Mills Drive, Miami, FL 33183",TripAdvisor,33183,TRUE,33183
Fritanga Erica,http://www.tripadvisor.in/Restaurant_Review-g34438-d4182330-Reviews-Fritanga_Erica-Miami_Florida.html,,,"1950 SW 8th St, Miami, FL 33135-3316",TripAdvisor,-3316,FALSE,33135
Silver Spoon Take-Out Jamaica Restaurant,http://www.tripadvisor.in/Restaurant_Review-g34438-d4193989-Reviews-Silver_Spoon_Take_Out_Jamaica_Restaurant-Miami_Florida.html,,,"18334 Homestead Ave, Miami, FL 33157-5534",TripAdvisor,-5534,FALSE,33157
Rock Fish Grill,http://www.tripadvisor.in/Restaurant_Review-g34438-d2589491-Reviews-Rock_Fish_Grill-Miami_Florida.html,"542 of 3,600",13,"12042 Kendall Drive, Miami, FL 33186",TripAdvisor,33186,TRUE,33186
International Food,http://www.tripadvisor.in/Restaurant_Review-g34438-d4182413-Reviews-International_Food-Miami_Florida.html,,,"14145 SW 142nd Ave, Miami, FL 33186",TripAdvisor,33186,TRUE,33186
Salad Creations,http://www.tripadvisor.in/Restaurant_Review-g34438-d5481619-Reviews-Salad_Creations-Miami_Florida.html,,,"900 S Miami Ave, Ste 128, Miami, FL 33130",TripAdvisor,33130,TRUE,33130
La Nonna Italian Restaurant,http://www.tripadvisor.in/Restaurant_Review-g34438-d2442511-Reviews-La_Nonna_Italian_Restaurant-Miami_Florida.html,"705 of 3,600",6,"117 SW 107th Ave, Miami, FL 33174-1417",TripAdvisor,-1417,FALSE,33174
Cipriano's Deli,http://www.tripadvisor.in/Restaurant_Review-g34438-d4193971-Reviews-Cipriano_s_Deli-Miami_Florida.html,"885 of 3,600",2,"17579 S Dixie Hwy, Miami, FL 33157",TripAdvisor,33157,TRUE,33157
La Gran Parada Dominicana,http://www.tripadvisor.in/Restaurant_Review-g34438-d4207550-Reviews-La_Gran_Parada_Dominicana-Miami_Florida.html,,,"7503 NW 32 Ave, Miami, FL 33147",TripAdvisor,33147,TRUE,33147
Bar Louie,http://www.tripadvisor.in/Restaurant_Review-g34438-d3634385-Reviews-Bar_Louie-Miami_Florida.html,"1,340 of 3,600",16,"3201 N Miami Ave #106, Miami, FL",TripAdvisor,"i, FL",FALSE,
Mesazul at Doral Golf Resort and Spa,http://www.tripadvisor.in/Restaurant_Review-g34438-d3346069-Reviews-Mesazul_at_Doral_Golf_Resort_and_Spa-Miami_Florida.html,"590 of 3,600",23,"4400 N.W. 87th Avenue, Miami, FL",TripAdvisor,"i, FL",FALSE,
Fuji Hana Kendall,http://www.tripadvisor.in/Restaurant_Review-g34438-d6537051-Reviews-Fuji_Hana_Kendall-Miami_Florida.html,,,"11768 Sw 88th St, Miami, FL 33186-2102",TripAdvisor,-2102,FALSE,33186
Miami Subs Grill,http://www.tripadvisor.in/Restaurant_Review-g34438-d4182013-Reviews-Miami_Subs_Grill-Miami_Florida.html,,,"869 SW 107th Ave, Miami, FL 33174",TripAdvisor,33174,TRUE,33174
Burger King,http://www.tripadvisor.in/Restaurant_Review-g34438-d4182346-Reviews-Burger_King-Miami_Florida.html,,,"730 NW 36th St, Miami, FL 33127",TripAdvisor,33127,TRUE,33127
Hurricane Grill & Wings,http://www.tripadvisor.in/Restaurant_Review-g34438-d3419531-Reviews-Hurricane_Grill_Wings-Miami_Florida.html,"1,213 of 3,600",7,"14211 SW 42nd St, Miami, FL 33175",TripAdvisor,33175,TRUE,33175
Five Guys,http://www.tripadvisor.in/Restaurant_Review-g34438-d1416598-Reviews-Five_Guys-Miami_Florida.html,"14 of 3,600",213,"3401 N Miami Ave, Miami, FL 33127",TripAdvisor,33127,TRUE,33127
Starlite Diner,http://www.tripadvisor.in/Restaurant_Review-g34438-d467004-Reviews-Starlite_Diner-Miami_Florida.html,"1,779 of 3,600",13,"8695 SW 124TH Ave, Miami, FL 33183-4603",TripAdvisor,-4603,FALSE,33183
Burger King,http://www.tripadvisor.in/Restaurant_Review-g34438-d4182066-Reviews-Burger_King-Miami_Florida.html,,,"7955 W Flagler St, Miami, FL 33144",TripAdvisor,33144,TRUE,33144
Shaker's Conch House,http://www.tripadvisor.in/Restaurant_Review-g34438-d4202998-Reviews-Shaker_s_Conch_House-Miami_Florida.html,,,"10149 NW 22nd Ave, Miami, FL 33147",TripAdvisor,33147,TRUE,33147
Barracuda Raw Bar & Grill,http://www.tripadvisor.in/Restaurant_Review-g34438-d836343-Reviews-Barracuda_Raw_Bar_Grill-Miami_Florida.html,"1,585 of 3,600",5,"3035 Fuller St, Miami, FL 33133-5819",TripAdvisor,-5819,FALSE,33133
Kreyol La Cafe,http://www.tripadvisor.in/Restaurant_Review-g34438-d4847173-Reviews-Kreyol_La_Cafe-Miami_Florida.html,,,"12325 N.E 6 Ave, Miami, FL 33161",TripAdvisor,33161,TRUE,33161
La Latina,http://www.tripadvisor.in/Restaurant_Review-g34438-d4559961-Reviews-La_Latina-Miami_Florida.html,"1,323 of 3,600",3,"3509 NE 2nd Ave, Miami, FL 33137",TripAdvisor,33137,TRUE,33137
Offerdahl's,http://www.tripadvisor.in/Restaurant_Review-g34438-d934676-Reviews-Offerdahl_s-Miami_Florida.html,"377 of 3,600",12,"195 SE 3rd Ave, Miami, FL 33131",TripAdvisor,33131,TRUE,33131
3 Chefs and a Chicken,http://www.tripadvisor.in/Restaurant_Review-g34438-d4182257-Reviews-3_Chefs_and_a_Chicken-Miami_Florida.html,"506 of 3,600",3,"8195 Bird Rd, Miami, FL 33155",TripAdvisor,33155,TRUE,33155
Chicken Kitchen,http://www.tripadvisor.in/Restaurant_Review-g34438-d4182274-Reviews-Chicken_Kitchen-Miami_Florida.html,"1,114 of 3,600",1,"8754 W Flagler St, Miami, FL 33174",TripAdvisor,33174,TRUE,33174
Daily melt,http://www.tripadvisor.in/Restaurant_Review-g34438-d3902728-Reviews-Daily_melt-Miami_Florida.html,"733 of 3,600",5,"3401 North Miami Ave, Miami, FL",TripAdvisor,"i, FL",FALSE,
China Village,http://www.tripadvisor.in/Restaurant_Review-g34438-d4196498-Reviews-China_Village-Miami_Florida.html,,,"1527 NW 79th St, Miami, FL 33147",TripAdvisor,33147,TRUE,33147
Kabuki Xpress,http://www.tripadvisor.in/Restaurant_Review-g34438-d4182041-Reviews-Kabuki_Xpress-Miami_Florida.html,,,"9712 Hammocks Blvd, Miami, FL 33196",TripAdvisor,33196,TRUE,33196
La Guira,http://www.tripadvisor.in/Restaurant_Review-g34438-d4204871-Reviews-La_Guira-Miami_Florida.html,,,"425 NW 12th Ave, Ste D, Miami, FL 33128",TripAdvisor,33128,TRUE,33128
Church's Chicken,http://www.tripadvisor.in/Restaurant_Review-g34438-d4182035-Reviews-Church_s_Chicken-Miami_Florida.html,,,"6700 NW 7th Ave, Miami, FL 33150",TripAdvisor,33150,TRUE,33150
MRS Fields Cookies at the Falls,http://www.tripadvisor.in/Restaurant_Review-g34438-d4730220-Reviews-MRS_Fields_Cookies_at_the_Falls-Miami_Florida.html,,,"8888 SW 136th St, Ste 280, Miami, FL 33176",TripAdvisor,33176,TRUE,33176
Deli Express Peruvian Store Inc,http://www.tripadvisor.in/Restaurant_Review-g34438-d4192785-Reviews-Deli_Express_Peruvian_Store_Inc-Miami_Florida.html,,,"14025 SW 142nd Ave, Miami, FL 33186-6756",TripAdvisor,-6756,FALSE,33186
Tony Roma's,http://www.tripadvisor.in/Restaurant_Review-g34438-d3672539-Reviews-Tony_Roma_s-Miami_Florida.html,"322 of 3,600",23,"1455 NW 107TH Ave, Miami, FL",TripAdvisor,"i, FL",FALSE,
Panda Express,http://www.tripadvisor.in/Restaurant_Review-g34438-d5480378-Reviews-Panda_Express-Miami_Florida.html,"1,364 of 3,600",1,"13440 SW 120th St, Ste 600, Miami, FL 33186",TripAdvisor,33186,TRUE,33186
Indochine Bistro,http://www.tripadvisor.in/Restaurant_Review-g34438-d909537-Reviews-Indochine_Bistro-Miami_Florida.html,"1,560 of 3,600",5,"638 S Miami Ave, Miami, FL 33130-3016",TripAdvisor,-3016,FALSE,33130
Tropical Oasis Restaurant,http://www.tripadvisor.in/Restaurant_Review-g34438-d4207565-Reviews-Tropical_Oasis_Restaurant-Miami_Florida.html,,,"20737 NW 2nd Ave, # 144, Miami, FL 33169",TripAdvisor,33169,TRUE,33169
Two Guys Restaurant,http://www.tripadvisor.in/Restaurant_Review-g34438-d4195168-Reviews-Two_Guys_Restaurant-Miami_Florida.html,,,"1205 NW 3rd Ave, Miami, FL 33136",TripAdvisor,33136,TRUE,33136
5300 Chop House at The Blue,http://www.tripadvisor.in/Restaurant_Review-g34438-d1390736-Reviews-5300_Chop_House_at_The_Blue-Miami_Florida.html,"487 of 3,600",41,"5300 N.W. 87th Ave., Miami, FL 33178",TripAdvisor,33178,TRUE,33178
"Soyka's Restaurant, Cafe & Bar",http://www.tripadvisor.in/Restaurant_Review-g34438-d431895-Reviews-Soyka_s_Restaurant_Cafe_Bar-Miami_Florida.html,"342 of 3,600",119,"5556 NE 4th Ct, Miami, FL 33137-2606",TripAdvisor,-2606,FALSE,33137
Biscayne Tavern,http://www.tripadvisor.in/Restaurant_Review-g34438-d4328765-Reviews-Biscayne_Tavern-Miami_Florida.html,"181 of 3,600",46,"146 Biscayne Blvd, Miami, FL 33132",TripAdvisor,33132,TRUE,33132
Natural Chicken Grill,http://www.tripadvisor.in/Restaurant_Review-g34438-d4193476-Reviews-Natural_Chicken_Grill-Miami_Florida.html,,,"12942 SW 120th St, Miami, FL 33186",TripAdvisor,33186,TRUE,33186
Pacific Coral Shrimp Co.,http://www.tripadvisor.in/Restaurant_Review-g34438-d4207930-Reviews-Pacific_Coral_Shrimp_Co-Miami_Florida.html,,,"2240 NE 2nd Ave, Miami, FL 33137",TripAdvisor,33137,TRUE,33137
Mama Jennie's,http://www.tripadvisor.in/Restaurant_Review-g34438-d2630466-Reviews-Mama_Jennie_s-Miami_Florida.html,"930 of 3,600",6,"11720 NE 2nd Ave, Miami, FL 33161",TripAdvisor,33161,TRUE,33161
Hormiga De Oro La,http://www.tripadvisor.in/Restaurant_Review-g34438-d4508689-Reviews-Hormiga_De_Oro_La-Miami_Florida.html,,,"8228 W Flagler St, Miami, FL 33144",TripAdvisor,33144,TRUE,33144
Original Big Tomato,http://www.tripadvisor.in/Restaurant_Review-g34438-d3723481-Reviews-Original_Big_Tomato-Miami_Florida.html,"695 of 3,600",6,"12447 S Dixie Hwy, Miami, FL 33156",TripAdvisor,33156,TRUE,33156
Pizza Hut,http://www.tripadvisor.in/Restaurant_Review-g34438-d4182244-Reviews-Pizza_Hut-Miami_Florida.html,,,"11327 W Flagler St, Miami, FL 33174",TripAdvisor,33174,TRUE,33174
Mary's Coin Laundry,http://www.tripadvisor.in/Restaurant_Review-g34438-d4883573-Reviews-Mary_s_Coin_Laundry-Miami_Florida.html,,,"2542 SW 27th Ave, Miami, FL 33133",TripAdvisor,33133,TRUE,33133
Subway,http://www.tripadvisor.in/Restaurant_Review-g34438-d4181621-Reviews-Subway-Miami_Florida.html,,,"15789 SW 72nd St, Miami, FL 33193",TripAdvisor,33193,TRUE,33193
El Rinconcito Paisa 2,http://www.tripadvisor.in/Restaurant_Review-g34438-d5481406-Reviews-El_Rinconcito_Paisa_2-Miami_Florida.html,,,"4025 SW 128th Ave, Miami, FL 33175",TripAdvisor,33175,TRUE,33175
Mario the Baker,http://www.tripadvisor.in/Restaurant_Review-g34438-d804708-Reviews-Mario_the_Baker-Miami_Florida.html,"1,705 of 3,600",20,"5755 Bird Rd, Miami, FL 33155-5301",TripAdvisor,-5301,FALSE,33155
Conch Town USA,http://www.tripadvisor.in/Restaurant_Review-g34438-d4194047-Reviews-Conch_Town_USA-Miami_Florida.html,"922 of 3,600",3,"3637 NW 17th Ave, Miami, FL 33142",TripAdvisor,33142,TRUE,33142
Casavana Cuban Cuisine,http://www.tripadvisor.in/Restaurant_Review-g34438-d4193439-Reviews-Casavana_Cuban_Cuisine-Miami_Florida.html,"766 of 3,600",2,"8202 Mills Dr, Miami, FL 33183",TripAdvisor,33183,TRUE,33183
Taco Vida,http://www.tripadvisor.in/Restaurant_Review-g34438-d4562554-Reviews-Taco_Vida-Miami_Florida.html,"1,682 of 3,600",3,"11401 NW 12 ST, Dolphin Mall, Miami, FL 33178",TripAdvisor,33178,TRUE,33178
TCBY,http://www.tripadvisor.in/Restaurant_Review-g34438-d4368612-Reviews-TCBY-Miami_Florida.html,"851 of 3,600",2,"2720B S Dixie Hwy, Miami, FL 33133",TripAdvisor,33133,TRUE,33133
Sunset Cafe,http://www.tripadvisor.in/Restaurant_Review-g34438-d4515313-Reviews-Sunset_Cafe-Miami_Florida.html,,,"9260 SW 72nd St, Ste 101, Miami, FL 33173-3255",TripAdvisor,-3255,FALSE,33173
Casa Garcia Restaurant Honduran food,http://www.tripadvisor.in/Restaurant_Review-g34438-d4201284-Reviews-Casa_Garcia_Restaurant_Honduran_food-Miami_Florida.html,,,"400 S.W. 22 Ave, Miami, FL 33135",TripAdvisor,33135,TRUE,33135
LaBoca Grill Cafe,http://www.tripadvisor.in/Restaurant_Review-g34438-d3619778-Reviews-LaBoca_Grill_Cafe-Miami_Florida.html,"1,317 of 3,600",4,"1250 South Miami Ave Suite CU6, Miami, FL 33130",TripAdvisor,33130,TRUE,33130
Tali's Crab Shack,http://www.tripadvisor.in/Restaurant_Review-g34438-d3397816-Reviews-Tali_s_Crab_Shack-Miami_Florida.html,"1,803 of 3,600",1,"3606 NW 183 ST, Miami, FL",TripAdvisor,"i, FL",FALSE,
Latin American Restaurant,http://www.tripadvisor.in/Restaurant_Review-g34438-d4204387-Reviews-Latin_American_Restaurant-Miami_Florida.html,,,"8601 SW 124 Ave, Miami, FL 33183",TripAdvisor,33183,TRUE,33183
Ideas Restaurant,http://www.tripadvisor.in/Restaurant_Review-g34438-d4415491-Reviews-Ideas_Restaurant-Miami_Florida.html,,,"2833 Bird Ave, Miami, FL 33133-4659",TripAdvisor,-4659,FALSE,33133
American Girl Bistro,http://www.tripadvisor.in/Restaurant_Review-g34438-d4326067-Reviews-American_Girl_Bistro-Miami_Florida.html,"630 of 3,600",6,"8888 SW 136 Street, Suite #395A, Miami, FL",TripAdvisor,"i, FL",FALSE,
Kokoriko,http://www.tripadvisor.in/Restaurant_Review-g34438-d3420383-Reviews-Kokoriko-Miami_Florida.html,"538 of 3,600",22,"1111 SW 1st Ave, Miami, FL",TripAdvisor,"i, FL",FALSE,
Matsuri Japanese Restaurant,http://www.tripadvisor.in/Restaurant_Review-g34438-d484681-Reviews-Matsuri_Japanese_Restaurant-Miami_Florida.html,"85 of 3,600",112,"5759 Bird Rd, Miami, FL 33155-5335",TripAdvisor,-5335,FALSE,33155
"Piacere News & Cafe
- CLOSED",http://www.tripadvisor.in/Restaurant_Review-g34438-d919822-Reviews-Piacere_News_Cafe-Miami_Florida.html,,4,"19575 Biscayne Blvd Ste 1992, Miami, FL 33180-2341",TripAdvisor,-2341,FALSE,33180
Bellacapri by Anacapri,http://www.tripadvisor.in/Restaurant_Review-g34438-d3165190-Reviews-Bellacapri_by_Anacapri-Miami_Florida.html,"122 of 3,600",19,"5749 NW 7th Street, Miami, FL 33126",TripAdvisor,33126,TRUE,33126
Lost & Found Saloon,http://www.tripadvisor.in/Restaurant_Review-g34438-d1902723-Reviews-Lost_Found_Saloon-Miami_Florida.html,"271 of 3,600",18,"185 NW 36th St, Miami, FL 33127-3107",TripAdvisor,-3107,FALSE,33127
Creole Herold Island Cuisine,http://www.tripadvisor.in/Restaurant_Review-g34438-d5099766-Reviews-Creole_Herold_Island_Cuisine-Miami_Florida.html,,,"1362 NE 163rd St, Miami, FL 33162-4623",TripAdvisor,-4623,FALSE,33162
Burger King,http://www.tripadvisor.in/Restaurant_Review-g34438-d4562616-Reviews-Burger_King-Miami_Florida.html,,,"2390 W Flagler St, Miami, FL 33135",TripAdvisor,33135,TRUE,33135
KFC,http://www.tripadvisor.in/Restaurant_Review-g34438-d4477892-Reviews-KFC-Miami_Florida.html,,,"2375 SW 8th St, Miami, FL 33135",TripAdvisor,33135,TRUE,33135
Subway,http://www.tripadvisor.in/Restaurant_Review-g34438-d4194036-Reviews-Subway-Miami_Florida.html,,,"19825 NW 2nd Ave, Miami, FL 33169",TripAdvisor,33169,TRUE,33169
Little Caesars,http://www.tripadvisor.in/Restaurant_Review-g34438-d4416379-Reviews-Little_Caesars-Miami_Florida.html,,,"10201 Hammocks Blvd, Miami, FL 33196",TripAdvisor,33196,TRUE,33196
Dulce Ambrosia Dessert Cafe,http://www.tripadvisor.in/Restaurant_Review-g34438-d2636718-Reviews-Dulce_Ambrosia_Dessert_Cafe-Miami_Florida.html,,,"9614 Fontainebleau Blvd, Miami, FL",TripAdvisor,"i, FL",FALSE,
"T.G.I. Fridays - MIAMI, FL AIRPORT",http://www.tripadvisor.in/Restaurant_Review-g34438-d2422121-Reviews-T_G_I_Fridays_MIAMI_FL_AIRPORT-Miami_Florida.html,"332 of 3,600",52,"4200 NORTHWEST 21ST STREET, Miami, FL",TripAdvisor,"i, FL",FALSE,
Sinchi Brothers,http://www.tripadvisor.in/Restaurant_Review-g34438-d4182411-Reviews-Sinchi_Brothers-Miami_Florida.html,,,"1050 W Flagler St, Miami, FL 33130",TripAdvisor,33130,TRUE,33130
China Buffet,http://www.tripadvisor.in/Restaurant_Review-g34438-d4543204-Reviews-China_Buffet-Miami_Florida.html,"1,304 of 3,600",1,"13605 S Dixie Hwy Ste 140MIAMI, Ste 140, Miami, FL 33176",TripAdvisor,33176,TRUE,33176
S & S Restaurant,http://www.tripadvisor.in/Restaurant_Review-g34438-d495807-Reviews-S_S_Restaurant-Miami_Florida.html,"345 of 3,600",21,"1757 NE 2nd Ave, Miami, FL 33132-1191",TripAdvisor,-1191,FALSE,33132
Madrugas Cafe Corp,http://www.tripadvisor.in/Restaurant_Review-g34438-d5083762-Reviews-Madrugas_Cafe_Corp-Miami_Florida.html,,,"6895 Bird Rd, Miami, FL 33155-3707",TripAdvisor,-3707,FALSE,33155
Papa John's,http://www.tripadvisor.in/Restaurant_Review-g34438-d4562591-Reviews-Papa_John_s-Miami_Florida.html,,,"400 SW 8th St, Miami, FL 33130",TripAdvisor,33130,TRUE,33130
Don Chicharron LLC,http://www.tripadvisor.in/Restaurant_Review-g34438-d4196472-Reviews-Don_Chicharron_LLC-Miami_Florida.html,,,"2157 W Flagler St, Miami, FL 33135",TripAdvisor,33135,TRUE,33135
Shots Sports Bar,http://www.tripadvisor.in/Restaurant_Review-g34438-d4370998-Reviews-Shots_Sports_Bar-Miami_Florida.html,,,"8488 SW 8th St, Miami, FL 33144",TripAdvisor,33144,TRUE,33144
Famous Famiglia Pizzaria,http://www.tripadvisor.in/Restaurant_Review-g34438-d3162872-Reviews-Famous_Famiglia_Pizzaria-Miami_Florida.html,"457 of 3,600",8,"Miami International Airport, terminal H, Miami, FL",TripAdvisor,"i, FL",FALSE,
